Ticker,Date,BOED,OCF/BOED,ROA,CostExpenses/BOED,Stock/Oil ZScore,PGR,Monthly Return
CKX,2024-03-31,100000.0,-3.37838,-2.182247392530587,5.78455,-0.11969412887198201,0.0,3.146067897323211
CVX,2023-09-30,3028000.0,7653.566710700132,2.472653423105631,14974.240422721268,0.029410840138840003,1.102,-14.600888639676253
NFG,2023-09-30,170000.0,7276.911764705882,5.759070367355615,8344.847058823529,-1.15033927512565,-98.13,-2.21536304136479
SLNG,2023-09-30,100000.0,53.8,-0.25529395804299304,157.92,-1.040318312022458,0.0,15.529408174402574
EOG,2023-09-30,970800.0,8483.724763081995,4.650949664352647,3764.936135146271,0.06866380569213401,2.76,-2.316772516043883
FANG,2023-09-30,260264.0,16506.316663080564,3.262148383186566,3842.2524820951035,0.162829525922417,15.23,2.130663419661378
TPL,2023-09-30,21800.0,14076.055045871559,9.781547236310336,1422.4311926605506,-1.009358684678204,-6.6,-8.894148417351072
DVN,2023-09-30,656000.0,2629.5731707317073,3.753970545769564,4314.024390243902,0.118403342291754,8.97,-4.779896739959224
EXE,2023-09-30,563019.0,3392.425477648179,0.49129702414373905,2545.2071777329006,-0.405845283142571,-17.78,-7.213274343399559
RRC,2023-09-30,471784.0,1593.519491970902,0.7220343167149551,1154.3333389856375,-0.37577092324984,-0.446,2.746049129237884
MTDR,2023-09-30,124248.0,10056.34698345245,3.5452778760191173,3479.2028845534737,0.7476767441989051,20.22,-2.5232713998184133
CNX,2023-09-30,202077.0,3233.7029944031237,0.251759259226551,1639.295911954354,-0.244870935381116,-5.96,-7.573069487380202
CRC,2023-09-30,116000.0,896.551724137931,-0.556680161943319,4094.8275862068967,0.21448820155949003,-4.4,-10.051773024484792
MUR,2023-09-30,104588.0,9171.616246605729,2.567744502482153,5565.992274448311,0.9350803684347151,13.024556,-4.206929285282436
GPOR,2023-09-30,234864.0,2417.0583827236187,19.396062284782715,849.3553716193201,-0.458112191272515,9.46,6.505977880543206
NOG,2023-09-30,69996.0,12014.386536373508,0.6065743544330731,3879.293102462998,0.7974931551851241,29.33,-9.818549372421888
TALO,2023-09-30,65200.0,5257.837423312883,-0.044244808651196,3931.963190184049,-0.489652435562246,20.07,-13.199513417280647
DMLP,2023-09-30,3304.0,30849.273607748182,15.32240869117517,3974.273607748184,1.009935165549422,43.3,-0.6012998762838541
REPX,2023-09-30,18143.0,7792.09612522736,0.9071177322791031,2759.466460894009,-0.449434010357368,66.38,-17.61596498292283
MXC,2023-09-30,410.0,5927.717073170732,1.47883004511416,6532.992682926829,0.6722624287622001,6.66,-9.454872870003568
CKX,2023-09-30,100000.0,2.5242,0.19658746995304202,2.55218,-0.426591251332789,0.0,-5.106707943125829
CVX,2023-06-30,2968000.0,4549.191374663073,2.387014008316817,13833.8948787062,0.794587510345635,-0.33580000000000004,1.201150482415171
NFG,2023-06-30,175704.0,6005.053954377817,1.142521333150437,1562.9012429995903,-0.5336556717198141,9.22,3.952488663011436
FANG,2023-06-30,257261.0,11420.308558234634,1.9171752698182822,3572.2476395567146,0.40390777396814,4.68,12.85372050649178
DVN,2023-06-30,322000.0,4363.3540372670805,2.9543994861913943,8788.819875776397,1.067124061114332,9.58,1.758382033469891
EXE,2023-06-30,104000.0,13500.0,2.709820500381176,13211.538461538461,0.14482675003737902,-20.0,-0.967975960127267
RRC,2023-06-30,346223.0,1737.4524511658672,0.44521699892138206,1709.978828674005,-0.16758483055237403,0.33,8.605448232826062
